"Area","AreaName","StateAb","State","CountyTownName"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Rice County"
"31740","Manhattan, KS","KS","Kansas","Riley County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Rooks County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Rush County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Russell County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Saline County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Scott County"
"48620","Wichita, KS","KS","Kansas","Sedgwick County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Seward County"
"45820","Topeka, KS","KS","Kansas","Shawnee County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Sheridan County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Sherman County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Smith County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Stafford County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Stanton County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Stevens County"
"48620","Wichita, KS","KS","Kansas","Sumner County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Thomas County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Trego County"
"45820","Topeka, KS","KS","Kansas","Wabaunsee County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Wallace County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Washington County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Wichita County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Wilson County"
"2000006","Kansas nonmetropolitan area","KS","Kansas","Woodson County"
"28140","Kansas City, MO-KS","KS","Kansas","Wyandotte County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Adair County"
"14540","Bowling Green, KY","KY","Kentucky","Allen County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Anderson County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Ballard County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Barren County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Bath County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Bell County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Boone County"
"30460","Lexington-Fayette, KY","KY","Kentucky","Bourbon County"
"26580","Huntington-Ashland, WV-KY-OH","KY","Kentucky","Boyd County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Boyle County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Bracken County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Breathitt County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Breckinridge County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Bullitt County"
"14540","Bowling Green, KY","KY","Kentucky","Butler County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Caldwell County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Calloway County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Campbell County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Carlisle County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Carroll County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Carter County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Casey County"
"17300","Clarksville, TN-KY","KY","Kentucky","Christian County"
"30460","Lexington-Fayette, KY","KY","Kentucky","Clark County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Clay County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Clinton County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Crittenden County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Cumberland County"
"36980","Owensboro, KY","KY","Kentucky","Daviess County"
"14540","Bowling Green, KY","KY","Kentucky","Edmonson County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Elliott County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Estill County"
"30460","Lexington-Fayette, KY","KY","Kentucky","Fayette County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Fleming County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Floyd County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Franklin County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Fulton County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Gallatin County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Garrard County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Grant County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Graves County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Grayson County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Green County"
"26580","Huntington-Ashland, WV-KY-OH","KY","Kentucky","Greenup County"
"36980","Owensboro, KY","KY","Kentucky","Hancock County"
"21060","Elizabethtown-Fort Knox, KY","KY","Kentucky","Hardin County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Harlan County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Harrison County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Hart County"
"21780","Evansville, IN-KY","KY","Kentucky","Henderson County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Henry County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Hickman County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Hopkins County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Jackson County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Jefferson County"
"30460","Lexington-Fayette, KY","KY","Kentucky","Jessamine County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Johnson County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Kenton County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Knott County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Knox County"
"21060","Elizabethtown-Fort Knox, KY","KY","Kentucky","Larue County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Laurel County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Lawrence County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Lee County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Leslie County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Letcher County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Lewis County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Lincoln County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Livingston County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Logan County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Lyon County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","McCracken County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","McCreary County"
"36980","Owensboro, KY","KY","Kentucky","McLean County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Madison County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Magoffin County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Marion County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Marshall County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Martin County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Mason County"
"21060","Elizabethtown-Fort Knox, KY","KY","Kentucky","Meade County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Menifee County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Mercer County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Metcalfe County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Monroe County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Montgomery County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Morgan County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Muhlenberg County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Nelson County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Nicholas County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Ohio County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Oldham County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Owen County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Owsley County"
"17140","Cincinnati, OH-KY-IN","KY","Kentucky","Pendleton County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Perry County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Pike County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Powell County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Pulaski County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Robertson County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Rockcastle County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Rowan County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Russell County"
"30460","Lexington-Fayette, KY","KY","Kentucky","Scott County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Shelby County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Simpson County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Spencer County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Taylor County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Todd County"
"17300","Clarksville, TN-KY","KY","Kentucky","Trigg County"
"31140","Louisville/Jefferson County, KY-IN","KY","Kentucky","Trimble County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Union County"
"14540","Bowling Green, KY","KY","Kentucky","Warren County"
"2100003","Central Kentucky nonmetropolitan area","KY","Kentucky","Washington County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Wayne County"
"2100001","West Kentucky nonmetropolitan area","KY","Kentucky","Webster County"
"2100002","South Central Kentucky nonmetropolitan area","KY","Kentucky","Whitley County"
"2100004","East Kentucky nonmetropolitan area","KY","Kentucky","Wolfe County"
"30460","Lexington-Fayette, KY","KY","Kentucky","Woodford County"
"29180","Lafayette, LA","LA","Louisiana","Acadia Parish"
"2200002","Central Louisiana nonmetropolitan area","LA","Louisiana","Allen Parish"
"12940","Baton Rouge, LA","LA","Louisiana","Ascension Parish"
"2200006","Southwest Louisiana nonmetropolitan area","LA","Louisiana","Assumption Parish"
"2200002","Central Louisiana nonmetropolitan area","LA","Louisiana","Avoyelles Parish"
"2200002","Central Louisiana nonmetropolitan area","LA","Louisiana","Beauregard Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","Bienville Parish"
"43340","Shreveport-Bossier City, LA","LA","Louisiana","Bossier Parish"
"43340","Shreveport-Bossier City, LA","LA","Louisiana","Caddo Parish"
"29340","Lake Charles, LA","LA","Louisiana","Calcasieu Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","Caldwell Parish"
"29340","Lake Charles, LA","LA","Louisiana","Cameron Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","Catahoula Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","Claiborne Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","Concordia Parish"
"43340","Shreveport-Bossier City, LA","LA","Louisiana","De Soto Parish"
"12940","Baton Rouge, LA","LA","Louisiana","East Baton Rouge Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","East Carroll Parish"
"12940","Baton Rouge, LA","LA","Louisiana","East Feliciana Parish"
"2200002","Central Louisiana nonmetropolitan area","LA","Louisiana","Evangeline Parish"
"2200003","Northeast Louisiana nonmetropolitan area","LA","Louisiana","Franklin Parish"
"10780","Alexandria, LA","LA","Louisiana","Grant Parish"
"29180","Lafayette, LA","LA","Louisiana","Iberia Parish"
